category,Activity,Body,Heart,Heart,Heart,Heart,Heart + Lungs,Metabolism,Recovery,Sleep Length,Sleep Length,Sleep Length,Sleep Length,Sleep Length,Sleep Length,Sleep Length,Sleep Length,Sleep Length,Sleep Length,Sleep Length,Sleep Length,Sleep Length,Sleep Quality,Sleep Quality,Sleep Quality,Sleep Quality,Sleep Quality,Sleep Quality,Sleep Quality,Sleep Quality,Sleep Quality,Sleep Vitals
name,Strain Score,Skin Temperature,Avg Heart Rate,Heart Rate Variability,Max Heart Rate,Resting Heart Rate,Blood Oxygenation,Total Calories Burned,Recovery Score,Deep Sleep,Deep Sleep Percent,Light Sleep,Light Sleep Percent,Nap Count,Nap Sleep,REM Sleep,REM Sleep Percent,Sleep End Time,Sleep Start Time,Time Awake,Time in Bed,Total Sleep,Sleep Consistency,Sleep Cycles,Sleep Disturbances,Sleep Disturbances / Hour,Sleep Disturbances Duration,Sleep Onset Latency,Sleep Score,Time Asleep Percent,Time Awake Percent,Sleep Respiratory Rate
units,,Fahrenheit,Beats / min,Milliseconds,Beats / min,Beats / min,%,Calories,%,Hours,%,Hours,%,Naps,Hours,Hours,%,24-hour time,24-hour time,Hours,Hours,Hours,%,Cycles,Disturbances,Disturbances,Minutes,Minutes,%,%,%,Breaths / min
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-08,13.388950497704116,93.2,74.0,68.05811,184.0,66.0,96.5,2410.810948329947,37.0,2.0540919444444445,22.302893235348236,4.3720991666666675,47.47132239734995,,,2.783788611111111,30.225784367301813,7.65,-2.666666666666668,1.0751797222222224,10.272459166666668,9.209979722222222,91.0,7.0,23.0,2.238996488263805,47.23303333333333,2.8679,100.0,89.54629990881683,10.453700091183158,17.687988
2023-01-09,13.782313983719392,92.84,76.0,94.68326,183.0,59.0,96.21429,2443.074155264101,68.0,1.6209177777777777,20.933848538671075,2.8508844444444446,36.81863693485589,,,3.271245,42.24751452647303,5.95,-2.4833333333333343,0.6978822222222223,8.429662222222223,7.743047222222222,91.0,6.0,10.0,1.1862871531955415,21.949933333333334,5.7518,93.0,91.73216377632978,8.267836223670209,16.699219
2023-01-10,12.686866544318772,92.678,74.0,74.65621,166.0,64.0,96.0,2420.7695984703632,46.0,1.540435277777778,18.919564828314233,3.5132344444444445,43.14940574758893,,,3.088353055555556,37.931029424096835,6.25,-2.6999999999999993,0.7941419444444444,8.924205833333334,8.142022777777777,84.0,6.0,10.0,1.1205478881547537,19.546566666666667,0.0,95.0,91.11316801860654,8.88683198139346,17.695312
2023-01-11,6.444649495443351,93.38000000000001,69.0,79.42618399999999,136.0,62.0,98.5,1903.511820514161,54.0,2.0214716666666663,24.115659760631473,3.4731258333333335,41.43353690464438,1.0,0.8462619444444445,2.887805,34.45080333472414,7.516666666666667,-1.9499999999999993,1.0909461111111112,9.46067138888889,8.382402500000001,79.0,8.0,12.0,1.2684089222349941,25.282416666666666,0.0,99.0,88.48404977062113,11.515950229378882,17.753906
2023-01-12,11.083766091598651,92.3,70.0,80.58453,180.0,61.0,96.166664,2195.06252427402,58.0,2.4546374999999996,28.385929100442723,2.775499166666667,32.09643890934522,,,3.4172375,39.51763199021206,8.116666666666667,-2.5500000000000007,2.0294841666666668,10.662572777777777,8.647374166666667,69.0,9.0,21.0,1.9695059004677369,44.36475,11.038983333333334,100.0,80.9917477285375,19.0082522714625,17.44873
2023-01-13,15.034759544468127,93.2,79.0,87.39521,178.0,61.0,96.375,2643.5486189949806,69.0,1.4840163888888889,19.556760781074285,2.959726388888889,39.004057770730334,,,3.1445097222222227,41.439181448195384,6.666666666666667,-1.9499999999999993,1.0428155555555556,8.619518611111111,7.588252499999999,76.0,4.0,17.0,1.972267915064991,41.064049999999995,0.0,93.0,87.91788514650482,12.082114853495183,17.304688
2023-01-14,11.945287785778545,92.4859994,75.0,74.02504,161.0,62.0,96.5,2501.901309303298,43.0,1.9893786111111111,29.211956316686848,2.0856458333333334,30.62554037483337,,,2.7351275,40.16250330847978,4.883333333333333,-2.8999999999999986,0.9946863888888889,7.7943911111111115,6.810151944444444,76.0,8.0,11.0,1.4112712389193824,23.856466666666666,11.51965,78.0,87.2555157915222,12.744484208477806,16.875
2023-01-15,11.838117973015814,92.66,77.0,73.43011000000001,159.0,65.0,95.46667,2290.6655189412045,44.0,2.157840555555555,25.742488295014383,1.9971266666666667,23.825212529241547,,,4.227441388888889,50.43229917574406,7.633333333333333,-1.3000000000000007,0.5615161111111111,8.931960555555555,8.38240861111111,67.0,5.0,9.0,1.007617526300217,19.082033333333335,2.8679,93.0,93.72181532659863,6.278184673401364,17.675781
2023-01-16,14.024138660133808,93.38000000000001,75.0,94.67191,173.0,59.0,96.30769,2628.032618681286,82.0,1.9733408333333335,23.2302524230052,3.240490277777778,38.147189707676965,,,3.280871388888889,38.62255786931784,6.95,-1.9333333333333336,0.36899916666666666,8.85184361111111,8.494702499999999,77.0,5.0,8.0,0.9037665317491771,15.733433333333332,0.0,100.0,95.83696314989542,4.163036850104575,17.490234
2023-01-17,13.696322385262643,93.91999999999999,74.0,84.150404,175.0,63.0,96.2,2509.697004212476,65.0,2.101683611111111,25.193098917977448,2.9359455555555556,35.19348317123884,,,3.304669722222222,39.61341791078372,7.483333333333333,-1.6333333333333329,0.7139288888888888,9.04410611111111,8.34229888888889,83.0,5.0,13.0,1.4374002074156214,28.150283333333334,0.0,100.0,92.11670790082454,7.88329209917546,17.460938
2023-01-18,13.029887187434912,93.02,77.0,85.16767999999999,165.0,62.0,93.75,2136.9967342106834,66.0,2.4145352777777775,29.891780145355522,1.9810805555555555,24.52564059093262,,,3.681973611111111,45.58257926371186,6.833333333333333,-1.8833333333333329,0.6176652777777778,8.683616666666667,8.077589444444445,88.0,7.0,11.0,1.266753292119067,21.933816666666665,1.9065833333333333,97.0,92.89652462740133,7.103475372598663,17.34375
2023-01-19,20.01133624771142,92.84,81.0,106.5437,188.0,58.0,96.5,3884.6267495966777,91.0,2.3263000000000003,24.32965604976745,3.8661686111111115,40.43440336101985,,,3.3691133333333334,35.2359405892127,6.5,-6.383333333333333,3.088331666666667,12.632981666666666,9.561581944444445,48.0,9.0,18.0,1.424841773300022,38.16411666666667,7.193783333333333,100.0,75.58614420928522,24.413855790714774,16.948242
2023-01-20,4.533355029726594,92.11999999999999,71.0,49.763393,124.0,71.0,92.7,1780.1070204200525,22.0,2.0776219444444446,23.250263154900704,4.3156736111111105,48.29586413317606,,,2.5426116666666667,28.45387271192324,7.85,-1.7666666666666657,0.6898694444444444,9.612897499999999,8.935907222222223,67.0,4.0,12.0,1.2483228911990374,25.76345,0.0,99.0,92.83310356832389,7.166896431676105,18.28125
2023-01-21,7.298628106026236,91.76,69.0,102.27450999999999,155.0,59.0,97.03333,1997.737614648064,82.0,2.6869966666666665,28.849055981976925,3.0493111111111113,32.739060692635285,,,3.5776769444444443,38.4118833253878,7.8,-2.5,0.9385363888888889,10.238802499999998,9.313984722222223,73.0,10.0,8.0,0.7813413726849404,16.6947,2.3872500000000003,100.0,90.84579901160355,9.15420098839646,17.44629
2023-01-22,9.645688003812618,92.9180012,68.0,95.724106,170.0,60.0,93.8,2123.472137159417,75.0,2.0615816666666666,23.362297438924525,3.7779305555555553,42.81234101445909,,,2.984883888888889,33.82536154661638,6.866666666666667,-2.6000000000000014,0.6658030555555555,9.477498055555555,8.82439611111111,80.0,7.0,13.0,1.3716700255485266,28.631283333333332,2.3872333333333335,100.0,92.98430892900416,7.015691070995847,18.28125
2023-01-23,13.097734783270003,92.66,72.0,115.65965,175.0,58.0,97.611115,2491.9081153650814,92.0,1.6203925,19.742751178431543,4.131171111111112,50.333905718639926,,,2.455967777777778,29.923343102928534,7.033333333333333,-2.0166666666666657,0.7861252777777777,8.981624166666668,8.207531388888889,81.0,6.0,13.0,1.4473996861555014,29.111733333333333,0.0,100.0,91.25911398540033,8.740886014599674,17.460938
2023-01-24,4.100311818963529,94.1,66.0,95.393464,110.0,58.0,95.44444,1754.5069152948734,68.0,2.566954722222222,28.777950367280976,2.615073333333333,29.317404760578285,,,3.737838333333334,41.904644872140736,8.3,-1.3999999999999986,0.8021727777777777,9.70901888888889,8.91986638888889,77.0,7.0,19.0,1.9569433551873936,38.14816666666666,0.0,100.0,91.7489246440383,8.251075355961703,17.109375
2023-01-25,13.999633662664522,90.86,75.0,94.835036,181.0,59.0,92.84615,2421.878967868666,70.0,1.8048880555555555,21.447679418836803,3.8103166666666666,45.27840388736068,,,2.8001022222222223,33.27391669380251,6.916666666666667,-2.0666666666666664,0.5855791666666668,8.988839444444444,8.415306944444444,82.0,6.0,13.0,1.4462378686755446,25.26631666666667,0.0,100.0,93.49420535447281,6.505794645527184,16.933594
2023-01-26,14.482041777656793,93.1760024,75.0,76.39495000000001,172.0,64.0,95.833336,2562.8206971498566,46.0,1.9171883333333333,22.399991535756218,3.8581591666666664,45.07785238118683,1.0,1.0104477777777778,2.783532222222222,32.522156083056956,7.383333333333334,-2.1499999999999986,0.9706286111111111,9.516749722222222,8.558879722222223,87.0,6.0,16.0,1.6812462728360893,32.909166666666664,10.077683333333333,100.0,89.81449433528546,10.185505664714544,17.402344
2023-01-27,14.034518129817943,90.86,70.0,103.59091,178.0,58.0,95.55556,2541.6490835623804,81.0,2.6067774999999997,28.7588932268515,3.088354722222222,34.071823814280854,1.0,2.077341944444444,3.369116111111111,37.16928295886765,7.666666666666667,-2.1499999999999986,0.7786527777777777,9.829729166666668,9.064248333333333,75.0,9.0,9.0,0.9155898242364257,17.640083333333333,9.59705,100.0,92.08919434435037,7.910805655649628,16.958008
2023-01-28,5.4527801240812295,93.2959994,74.0,69.68029,141.0,65.0,97.666664,1518.2098330320864,32.0,1.4439097222222221,20.45216978140692,2.775508888888889,39.31352365852641,,,2.8405155555555557,40.23430656006668,7.883333333333333,-0.966666666666665,1.8209119444444444,8.86895611111111,7.059934166666666,56.0,6.0,19.0,2.142303982787402,38.148066666666665,0.0,100.0,79.49618852007532,20.50381147992468,16.347656
2023-01-29,16.28404152062283,92.11999999999999,72.0,119.288534,184.0,54.0,96.333336,2835.482362123566,97.0,1.4840172222222223,13.083789107950341,6.264675555555555,55.23230631776771,1.0,7.8048497222222215,3.593718888888889,31.683904574281947,6.983333333333333,-5.649999999999999,1.7808155555555556,13.105653055555557,11.342411666666667,48.0,11.0,13.0,0.9919383601024927,26.708849999999998,0.0,100.0,86.43004860466021,13.569951395339789,17.402344
2023-01-30,4.721005206303594,95.108,71.0,45.291513,124.0,78.0,,2236.8334447448615,1.0,,,,,,,,,,,,,,,,,,,,,,,
2023-01-31,4.021391851838789,90.325994,63.0,123.28478,116.0,54.0,92.5,1768.363412889878,98.0,1.7086216666666665,21.34339516737997,3.312683055555555,41.380666591300766,,,2.9840836111111106,37.27593824131927,8.766666666666667,-0.6999999999999993,1.4278625,9.420623611111113,8.005388333333334,54.0,9.0,20.0,2.1230017062151907,44.380716666666665,0.0,100.0,84.86351603251654,15.13648396748346,17.402344
2023-02-01,6.447909539531188,92.1140006,66.0,109.24049500000001,169.0,54.0,100.0,1836.1041504839866,90.0,3.0001222222222226,33.96301873528191,1.9503400000000002,22.078911808834736,1.0,1.4917588888888889,3.883034722222222,43.95806945588335,8.45,-1.033333333333335,0.6738208333333334,9.494596388888889,8.833496944444445,69.0,5.0,15.0,1.5798459866660415,34.36686666666667,0.0,100.0,92.91260848660903,7.087391513390971,16.816406
2023-02-02,14.385094294667017,93.38000000000001,71.0,108.83189999999999,177.0,55.0,93.96154,2514.090135038241,78.0,1.700601111111111,20.365737151907663,3.794255833333333,45.438531401565285,1.0,1.0024380555555557,2.8554477777777776,34.19573144652705,7.75,-2.0500000000000007,1.4198338888888888,9.75706,8.350304722222223,58.0,7.0,17.0,1.742328119331028,39.62225,0.0,100.0,85.46761775442798,14.532382245572032,16.230469
2023-02-03,5.493351007002905,93.38000000000001,68.0,110.08489,144.0,58.0,94.75,1962.4336198912524,79.0,1.6203900000000002,19.039310859276664,3.6819655555555553,43.26247803638107,,,3.2084041666666665,37.69821110434226,7.7,-1.8166666666666664,1.0187480555555555,9.516746666666668,8.510759722222222,66.0,8.0,10.0,1.050779257897657,21.46916666666667,2.3872500000000003,100.0,89.30954169604422,10.690458303955772,17.34375
2023-02-04,4.106601521979991,93.91999999999999,65.0,144.98551,115.0,52.0,96.71429,1762.2767023557003,93.0,1.6364280555555555,25.21736993878075,2.374428611111111,36.58996463445898,2.0,2.911308611111111,2.4784325,38.19266542676027,6.366666666666666,-0.8666666666666671,0.7551083333333334,7.234701944444444,6.4892891666666666,74.0,5.0,11.0,1.5204496445699387,22.895466666666668,13.442266666666665,82.0,89.57665791622654,10.423342083773472,17.285156
2023-02-05,14.828618112146064,92.48,69.0,140.22544000000002,187.0,51.0,97.333336,2500.9833312171368,97.0,1.3957716666666669,15.890863621049947,4.772912222222222,54.33961657905538,1.0,3.4009008333333335,2.6148013888888886,29.769519799894667,10.366666666666667,-1.3666666666666671,2.976312222222222,11.744055,8.783485277777777,32.0,8.0,16.0,1.3623914397539862,35.79306666666666,0.9452833333333334,100.0,74.69078679099515,25.30921320900485,16.728516
2023-02-06,4.2952293821050995,92.48,64.0,106.47645,132.0,57.0,96.55556,1783.2887842823852,65.0,2.0375133333333335,24.47097011298408,3.6258061111111113,43.546705451649416,,,2.6629272222222222,31.982324435366504,8.3,-1.1499999999999986,1.1390841666666667,9.452668611111111,8.326246666666668,23.0,5.0,21.0,2.221594860028798,46.28751666666667,2.3872333333333335,100.0,87.96572262793772,12.034277372062272,17.871094
2023-02-07,4.820469306106644,93.2,64.0,106.592044,126.0,59.0,95.5625,1846.9782112661328,64.0,2.0214655555555554,24.30165447683982,3.2886225,39.535161744468695,,,3.008133888888889,36.16318377869149,7.483333333333333,-1.6666666666666679,0.8583233333333333,9.164263333333333,8.318221944444444,41.0,9.0,14.0,1.5276732554244223,29.576483333333332,2.8679,100.0,90.6465526257264,9.353447374273598,17.988281
2023-02-08,6.2949842226627295,93.2,69.0,100.88619,161.0,61.0,97.333336,1755.1409573673518,55.0,1.612362777777778,23.237907282987617,3.1041241666666664,44.73766733768081,,,2.2220155555555556,32.024425379331575,5.933333333333334,-1.6166666666666671,0.6256944444444444,7.554073611111111,6.9385025,52.0,3.0,9.0,1.1914101534253134,19.562783333333336,2.8679,88.0,91.72821055506773,8.271789444932265,18.398438
2023-02-09,5.358969745068612,93.74,96.0,126.36112,177.0,59.0,96.6,1662.2920136606715,87.0,2.278165,20.867541697520572,3.553618333333333,32.55044246044817,,,5.0854825,46.58201584203127,8.383333333333333,-3.616666666666667,1.042826111111111,11.944079166666665,10.917265833333333,45.0,7.0,21.0,1.7581933028882162,42.4424,0.0,100.0,91.28078516490409,8.719214835095912,18.457031
2023-02-12,14.249701107653975,,104.0,,197.0,,,787.6651100173278,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-13,13.012292839243988,92.48,73.0,74.52793000000001,194.0,65.0,93.72727,2718.2521491843927,44.0,1.4118213888888889,12.071623959723292,6.529385,55.82879040406793,,,3.754166111111111,32.09958563620878,6.866666666666667,-7.116666666666667,2.310234722222222,13.986850277777778,11.6953725,,12.0,17.0,1.2154273236919892,39.62181666666667,0.0,100.0,83.50492995007991,16.495070049920084,17.021484
2023-02-14,13.41551662738221,93.56,75.0,76.710664,175.0,61.0,96.416664,2235.247464298518,46.0,2.406515833333333,30.48888528830343,3.4811469444444447,44.10371558365451,,,2.0054294444444443,25.40739912804206,7.633333333333333,-0.8166666666666664,2.382961388888889,10.2622925,7.893092222222222,,5.0,12.0,1.1693293676827083,26.244000000000003,0.0,96.0,76.81053954105221,23.189460458947803,17.089844
2023-02-15,14.709736112871008,93.02,69.0,98.61958999999999,184.0,60.0,95.90625,2620.1286242979204,66.0,2.462933333333333,25.084492140005178,4.2993508333333335,43.78804360080448,,,3.0562655555555556,31.12746425919035,8.233333333333333,-2.466666666666665,0.8904102777777777,10.6946275,9.818549722222222,,9.0,15.0,1.4025733949125392,32.925399999999996,0.0,100.0,91.68537114922664,8.314628850773351,16.757812
2023-02-16,14.314877183248697,93.71900120000001,73.0,126.00483000000001,191.0,56.0,95.6,2433.664004615798,89.0,2.4787077777777777,28.47928223390399,1.772795,20.36864918103315,,,4.452044444444445,51.15206858506286,7.533333333333333,-1.716666666666665,0.5133880555555556,9.204602777777778,8.703547222222223,70.0,9.0,10.0,1.0864129872222743,21.950066666666665,0.0,100.0,94.42994834960656,5.570051650393432,16.171875
2023-02-17,12.704383092871643,93.38000000000001,73.0,67.34673,169.0,65.0,96.8,2494.4636561902485,39.0,1.299518333333333,14.687685292761543,4.363805,49.32150080143485,,,3.184349444444444,35.990813905803606,6.666666666666667,-2.4833333333333343,0.32086583333333335,9.156267777777776,8.847672777777777,80.0,6.0,8.0,0.8737184401067829,15.73345,3.3485500000000004,100.0,96.50036012342812,3.499639876571872,17.695312
2023-02-18,13.90634113305594,92.771006,74.0,109.46076000000001,184.0,59.0,98.25,2282.7857985779156,80.0,1.7888341666666667,22.211121303783038,3.6257966666666666,45.01982972309369,1.0,1.1628583333333333,2.6391461111111107,32.76904897312327,8.1,-0.43333333333333357,1.0353741666666667,9.078320555555557,8.053776944444445,67.0,9.0,12.0,1.3218303899454726,27.205916666666667,0.0,98.0,88.60868133877801,11.391318661222,17.285156
2023-02-19,4.287427252000733,93.74,67.0,67.89241,118.0,65.0,92.75,1799.9686538375358,36.0,2.4706897222222226,23.950885524727084,4.122881666666666,39.96724717886196,,,3.7220794444444447,36.081867296410955,9.35,-1.7333333333333343,0.7460113888888888,11.046856666666667,10.315650833333335,54.0,11.0,16.0,1.4483758124860253,31.46676666666667,0.0,100.0,93.25588348385655,6.744116516143444,17.167969
2023-02-20,13.62233046881905,94.28,71.0,106.29332,171.0,57.0,97.42857,2506.7607813993786,78.0,1.804883888888889,20.71825084113921,3.2249933333333334,37.01967824763212,1.0,0.7457338888888888,3.6816877777777774,42.26207091122867,7.466666666666667,-1.8000000000000007,0.577558888888889,9.276693333333332,8.711565,66.0,8.0,11.0,1.1857673423863675,22.895216666666666,2.3872500000000003,100.0,93.78241806442337,6.2175819355766295,17.460938
2023-02-21,13.552947009747,92.408,72.0,106.61622,160.0,58.0,97.875,2707.345645240798,70.0,2.550903888888889,30.544653348395357,2.8969044444444445,34.68768165841139,,,2.9035841666666666,34.76766499319325,7.783333333333333,-1.8500000000000014,1.0829283333333335,9.421688055555556,8.3513925,68.0,6.0,11.0,1.1675190194302583,25.298583333333333,0.0,100.0,88.52139594927563,11.478604050724373,17.34375
2023-02-22,15.61758255761584,93.443,71.0,103.02055,191.0,59.0,97.7,2337.7330772735418,64.0,2.2621230555555556,27.513134685468582,2.759466666666667,33.562090211496226,,,3.200385277777778,38.924775103035195,8.433333333333334,-0.8500000000000014,0.9706205555555555,9.180289722222222,8.221975,69.0,8.0,22.0,2.3964385292487895,46.271116666666664,0.0,99.0,89.44127858459997,10.558721415400028,17.460938
2023-02-23,6.0440601918790176,91.03999999999999,65.0,114.35727,148.0,56.0,95.5,2032.006229086998,75.0,1.9412616666666667,20.509170216021584,4.8448275,51.18495541890488,,,2.6792458333333333,28.305874365073535,8.05,-2.4333333333333336,0.9625961111111111,10.413971944444445,9.465335,73.0,9.0,12.0,1.1522980918343704,27.20495,0.0,100.0,90.76905954925756,9.23094045074244,17.167969
2023-02-24,14.420095400643458,91.328,73.0,107.96137999999999,175.0,59.0,90.5,2586.817666631812,66.0,2.2460791666666666,25.31648561855385,3.8664624999999995,43.58049517070054,,,2.759460555555556,31.103019210745614,8.5,-0.783333333333335,0.4331716666666666,9.292720555555556,8.872002222222221,78.0,8.0,10.0,1.0761111280831106,19.546783333333334,0.0,100.0,95.34482996407077,4.655170035929235,17.34375
2023-02-25,4.111044378201706,91.76310500000001,67.0,82.84798,120.0,62.0,92.666664,1686.605945827856,40.0,1.1390825,13.615019608438164,4.828790277777778,57.71669244060901,1.0,1.1067141666666667,2.3984941666666666,28.668287950952827,8.333333333333334,-0.8166666666666664,0.7861211111111112,9.140242777777779,8.366366944444444,87.0,8.0,5.0,0.5470314215456349,11.455566666666666,13.442266666666665,100.0,91.41084799740399,8.589152002596014,17.636719
2023-02-26,18.350132520430986,94.015994,80.0,106.435254,186.0,58.0,94.1875,3322.0525271122133,65.0,1.740709722222222,19.479922194146457,4.2592525,47.66441311036217,,,2.935955,32.85566469549137,7.55,-2.416666666666668,1.0273302777777777,9.949909444444444,8.935917222222223,67.0,7.0,17.0,1.7085582632605758,35.29600000000001,18.248800000000003,100.0,89.68880098805356,10.311199011946433,17.929688
